camera_id,runA_frame,runB_frame,confidence,posterior_probability,posterior_no_correspondence,confidence_is_calibrated_probability,status,method,motion_channel
cam5,710,608,0.999194,0.999194,0.000174,True,accepted_posterior,bayes-hmm-v1,true
cam5,711,609,0.999663,0.999663,0.000207,True,accepted_posterior,bayes-hmm-v1,true
cam5,712,610,0.999699,0.999699,0.000192,True,accepted_posterior,bayes-hmm-v1,true
cam5,713,611,0.999719,0.999719,0.000169,True,accepted_posterior,bayes-hmm-v1,true
cam5,714,612,0.999787,0.999787,0.000135,True,accepted_posterior,bayes-hmm-v1,true
cam5,715,613,0.999584,0.999584,0.000141,True,accepted_posterior,bayes-hmm-v1,true
cam5,716,614,0.998549,0.998549,0.000134,True,accepted_posterior,bayes-hmm-v1,true
cam5,717,615,0.999017,0.999017,0.00015,True,accepted_posterior,bayes-hmm-v1,true
cam5,718,616,0.996317,0.996317,0.000142,True,accepted_posterior,bayes-hmm-v1,true
cam5,719,617,0.997122,0.997122,0.00016,True,accepted_posterior,bayes-hmm-v1,true
cam5,720,618,0.997907,0.997907,0.000241,True,accepted_posterior,bayes-hmm-v1,true
cam5,721,619,0.996977,0.996977,0.000197,True,accepted_posterior,bayes-hmm-v1,true
cam5,722,620,0.996679,0.996679,0.000202,True,accepted_posterior,bayes-hmm-v1,true
cam5,723,621,0.997691,0.997691,0.000149,True,accepted_posterior,bayes-hmm-v1,true
cam5,724,622,0.998635,0.998635,0.000149,True,accepted_posterior,bayes-hmm-v1,true
cam5,725,623,0.998571,0.998571,0.000107,True,accepted_posterior,bayes-hmm-v1,true
cam5,726,624,0.99928,0.99928,0.00011,True,accepted_posterior,bayes-hmm-v1,true
cam5,727,625,0.999737,0.999737,7.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,728,626,0.999745,0.999745,6.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,729,627,0.999257,0.999257,7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,730,628,0.999702,0.999702,6.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,731,629,0.999697,0.999697,6.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,732,630,0.99962,0.99962,9.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,733,631,0.999651,0.999651,0.000146,True,accepted_posterior,bayes-hmm-v1,true
cam5,734,632,0.999581,0.999581,0.00012,True,accepted_posterior,bayes-hmm-v1,true
cam5,735,633,0.999489,0.999489,0.00012,True,accepted_posterior,bayes-hmm-v1,true
cam5,736,633,0.997479,0.997479,0.000227,True,accepted_posterior,bayes-hmm-v1,true
cam5,737,635,0.998739,0.998739,0.000265,True,accepted_posterior,bayes-hmm-v1,true
cam5,738,636,0.992025,0.992025,0.000186,True,accepted_posterior,bayes-hmm-v1,true
cam5,739,637,0.997591,0.997591,0.000104,True,accepted_posterior,bayes-hmm-v1,true
cam5,740,638,0.998929,0.998929,8.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,741,638,0.999448,0.999448,7.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,742,639,0.998209,0.998209,8.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,743,640,0.998919,0.998919,0.000107,True,accepted_posterior,bayes-hmm-v1,true
cam5,744,641,0.998831,0.998831,0.000146,True,accepted_posterior,bayes-hmm-v1,true
cam5,745,642,0.997641,0.997641,0.000136,True,accepted_posterior,bayes-hmm-v1,true
cam5,746,643,0.995445,0.995445,0.000207,True,accepted_posterior,bayes-hmm-v1,true
cam5,747,645,0.99442,0.99442,0.00023,True,accepted_posterior,bayes-hmm-v1,true
cam5,748,646,0.994702,0.994702,0.000241,True,accepted_posterior,bayes-hmm-v1,true
cam5,749,646,0.992356,0.992356,0.000267,True,accepted_posterior,bayes-hmm-v1,true
cam5,750,647,0.988903,0.988903,0.00041,True,accepted_posterior,bayes-hmm-v1,true
cam5,751,649,0.995597,0.995597,0.000403,True,accepted_posterior,bayes-hmm-v1,true
cam5,752,650,0.997099,0.997099,0.00038,True,accepted_posterior,bayes-hmm-v1,true
cam5,753,651,0.998619,0.998619,0.000383,True,accepted_posterior,bayes-hmm-v1,true
cam5,754,651,0.996383,0.996383,0.000267,True,accepted_posterior,bayes-hmm-v1,true
cam5,755,652,0.997639,0.997639,0.00015,True,accepted_posterior,bayes-hmm-v1,true
cam5,756,653,0.998801,0.998801,0.000122,True,accepted_posterior,bayes-hmm-v1,true
cam5,757,654,0.999805,0.999805,9.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,758,655,0.999747,0.999747,7.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,759,656,0.999638,0.999638,9.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,760,657,0.999459,0.999459,0.00012,True,accepted_posterior,bayes-hmm-v1,true
cam5,761,658,0.998964,0.998964,0.000179,True,accepted_posterior,bayes-hmm-v1,true
cam5,762,658,0.987394,0.987394,0.000336,True,accepted_posterior,bayes-hmm-v1,true
cam5,763,660,0.99774,0.99774,0.000392,True,accepted_posterior,bayes-hmm-v1,true
cam5,764,661,0.992814,0.992814,0.000482,True,accepted_posterior,bayes-hmm-v1,true
cam5,765,662,0.995737,0.995737,0.000533,True,accepted_posterior,bayes-hmm-v1,true
cam5,766,662,0.98203,0.98203,0.000823,True,accepted_posterior,bayes-hmm-v1,true
cam5,767,664,0.98818,0.98818,0.00108,True,accepted_posterior,bayes-hmm-v1,true
cam5,768,665,0.98346,0.98346,0.001002,True,accepted_posterior,bayes-hmm-v1,true
cam5,769,665,0.931455,0.931455,0.000988,True,accepted_posterior,bayes-hmm-v1,true
cam5,770,666,0.932649,0.932649,0.000889,True,accepted_posterior,bayes-hmm-v1,true
cam5,771,668,0.995261,0.995261,0.000769,True,accepted_posterior,bayes-hmm-v1,true
cam5,772,669,0.997669,0.997669,0.000542,True,accepted_posterior,bayes-hmm-v1,true
cam5,773,670,0.999111,0.999111,0.000333,True,accepted_posterior,bayes-hmm-v1,true
cam5,774,671,0.998713,0.998713,0.000312,True,accepted_posterior,bayes-hmm-v1,true
cam5,775,671,0.994702,0.994702,0.000426,True,accepted_posterior,bayes-hmm-v1,true
cam5,776,672,0.997376,0.997376,0.000386,True,accepted_posterior,bayes-hmm-v1,true
cam5,777,674,0.992008,0.992008,0.000359,True,accepted_posterior,bayes-hmm-v1,true
cam5,778,674,0.99242,0.99242,0.000288,True,accepted_posterior,bayes-hmm-v1,true
cam5,779,675,0.984018,0.984018,0.000367,True,accepted_posterior,bayes-hmm-v1,true
cam5,780,677,0.990181,0.990181,0.000392,True,accepted_posterior,bayes-hmm-v1,true
cam5,781,678,0.994717,0.994717,0.000323,True,accepted_posterior,bayes-hmm-v1,true
cam5,782,679,0.996423,0.996423,0.000245,True,accepted_posterior,bayes-hmm-v1,true
cam5,783,680,0.997612,0.997612,0.000142,True,accepted_posterior,bayes-hmm-v1,true
cam5,784,681,0.996705,0.996705,0.000161,True,accepted_posterior,bayes-hmm-v1,true
cam5,785,682,0.996295,0.996295,0.000153,True,accepted_posterior,bayes-hmm-v1,true
cam5,786,683,0.996337,0.996337,0.000144,True,accepted_posterior,bayes-hmm-v1,true
cam5,787,684,0.997093,0.997093,0.000129,True,accepted_posterior,bayes-hmm-v1,true
cam5,788,685,0.993274,0.993274,0.000124,True,accepted_posterior,bayes-hmm-v1,true
cam5,789,686,0.987799,0.987799,0.00013,True,accepted_posterior,bayes-hmm-v1,true
cam5,790,687,0.993591,0.993591,0.000131,True,accepted_posterior,bayes-hmm-v1,true
cam5,791,688,0.996621,0.996621,0.000125,True,accepted_posterior,bayes-hmm-v1,true
cam5,792,689,0.996319,0.996319,9.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,793,690,0.998151,0.998151,0.000105,True,accepted_posterior,bayes-hmm-v1,true
cam5,794,691,0.998802,0.998802,0.000125,True,accepted_posterior,bayes-hmm-v1,true
cam5,795,692,0.997553,0.997553,0.000159,True,accepted_posterior,bayes-hmm-v1,true
cam5,796,693,0.997035,0.997035,0.00015,True,accepted_posterior,bayes-hmm-v1,true
cam5,797,694,0.998807,0.998807,0.000138,True,accepted_posterior,bayes-hmm-v1,true
cam5,798,695,0.998333,0.998333,0.000133,True,accepted_posterior,bayes-hmm-v1,true
cam5,799,696,0.997972,0.997972,0.000132,True,accepted_posterior,bayes-hmm-v1,true
cam5,800,697,0.998344,0.998344,0.000141,True,accepted_posterior,bayes-hmm-v1,true
cam5,801,698,0.9981,0.9981,0.000153,True,accepted_posterior,bayes-hmm-v1,true
cam5,802,699,0.995502,0.995502,0.000186,True,accepted_posterior,bayes-hmm-v1,true
cam5,803,700,0.996099,0.996099,0.000203,True,accepted_posterior,bayes-hmm-v1,true
cam5,804,700,0.974667,0.974667,0.000222,True,accepted_posterior,bayes-hmm-v1,true
cam5,805,702,0.997076,0.997076,0.00021,True,accepted_posterior,bayes-hmm-v1,true
cam5,806,703,0.998068,0.998068,0.000125,True,accepted_posterior,bayes-hmm-v1,true
cam5,807,704,0.999333,0.999333,0.000112,True,accepted_posterior,bayes-hmm-v1,true
cam5,808,704,0.99599,0.99599,0.000112,True,accepted_posterior,bayes-hmm-v1,true
cam5,809,706,0.998946,0.998946,0.000138,True,accepted_posterior,bayes-hmm-v1,true
cam5,810,707,0.997829,0.997829,0.000132,True,accepted_posterior,bayes-hmm-v1,true
cam5,811,707,0.998589,0.998589,0.000138,True,accepted_posterior,bayes-hmm-v1,true
cam5,812,709,0.997859,0.997859,0.000156,True,accepted_posterior,bayes-hmm-v1,true
cam5,813,709,0.999365,0.999365,0.000158,True,accepted_posterior,bayes-hmm-v1,true
cam5,814,711,0.998973,0.998973,0.000123,True,accepted_posterior,bayes-hmm-v1,true
cam5,815,712,0.999418,0.999418,9.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,816,712,0.999696,0.999696,0.000155,True,accepted_posterior,bayes-hmm-v1,true
cam5,817,714,0.99582,0.99582,0.000283,True,accepted_posterior,bayes-hmm-v1,true
cam5,818,714,0.999053,0.999053,0.000276,True,accepted_posterior,bayes-hmm-v1,true
cam5,819,716,0.992353,0.992353,0.000291,True,accepted_posterior,bayes-hmm-v1,true
cam5,820,716,0.998624,0.998624,0.000396,True,accepted_posterior,bayes-hmm-v1,true
cam5,821,717,0.998055,0.998055,0.000508,True,accepted_posterior,bayes-hmm-v1,true
cam5,822,718,0.997853,0.997853,0.000666,True,accepted_posterior,bayes-hmm-v1,true
cam5,823,719,0.997936,0.997936,0.000553,True,accepted_posterior,bayes-hmm-v1,true
cam5,824,720,0.997361,0.997361,0.000569,True,accepted_posterior,bayes-hmm-v1,true
cam5,825,721,0.995048,0.995048,0.000474,True,accepted_posterior,bayes-hmm-v1,true
cam5,826,722,0.984856,0.984856,0.000702,True,accepted_posterior,bayes-hmm-v1,true
cam5,827,723,0.992473,0.992473,0.000406,True,accepted_posterior,bayes-hmm-v1,true
cam5,828,725,0.999164,0.999164,0.000274,True,accepted_posterior,bayes-hmm-v1,true
cam5,829,726,0.999183,0.999183,0.000169,True,accepted_posterior,bayes-hmm-v1,true
cam5,830,726,0.999156,0.999156,0.000187,True,accepted_posterior,bayes-hmm-v1,true
cam5,831,727,0.996265,0.996265,0.000341,True,accepted_posterior,bayes-hmm-v1,true
cam5,832,728,0.995318,0.995318,0.000451,True,accepted_posterior,bayes-hmm-v1,true
cam5,833,729,0.998388,0.998388,0.000574,True,accepted_posterior,bayes-hmm-v1,true
cam5,834,730,0.997757,0.997757,0.000309,True,accepted_posterior,bayes-hmm-v1,true
cam5,835,731,0.998448,0.998448,0.000193,True,accepted_posterior,bayes-hmm-v1,true
cam5,836,732,0.998124,0.998124,0.000213,True,accepted_posterior,bayes-hmm-v1,true
cam5,837,733,0.999427,0.999427,0.000205,True,accepted_posterior,bayes-hmm-v1,true
cam5,838,734,0.998634,0.998634,0.000151,True,accepted_posterior,bayes-hmm-v1,true
cam5,839,735,0.999223,0.999223,0.000129,True,accepted_posterior,bayes-hmm-v1,true
cam5,840,735,0.991644,0.991644,0.000142,True,accepted_posterior,bayes-hmm-v1,true
cam5,841,737,0.998032,0.998032,0.000154,True,accepted_posterior,bayes-hmm-v1,true
cam5,842,737,0.992143,0.992143,0.000185,True,accepted_posterior,bayes-hmm-v1,true
cam5,843,739,0.992125,0.992125,9.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,844,739,0.99249,0.99249,8.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,845,740,0.99355,0.99355,8.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,846,741,0.995165,0.995165,8.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,847,742,0.994274,0.994274,9.5e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,848,743,0.996409,0.996409,6.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,849,743,0.99972,0.99972,5.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,850,744,0.9991,0.9991,6.1e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,851,744,0.999007,0.999007,5.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,852,745,0.997199,0.997199,6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,853,746,0.995396,0.995396,8.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,854,746,0.955347,0.955347,8.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,855,748,0.984438,0.984438,8.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,856,748,0.917627,0.917627,0.000111,True,accepted_posterior,bayes-hmm-v1,true
cam5,857,750,0.95566,0.95566,0.000139,True,accepted_posterior,bayes-hmm-v1,true
cam5,858,751,0.936747,0.936747,0.000225,True,accepted_posterior,bayes-hmm-v1,true
cam5,859,751,0.874648,0.874648,0.000235,True,accepted_posterior,bayes-hmm-v1,true
cam5,860,754,0.864718,0.864718,0.000197,True,accepted_posterior,bayes-hmm-v1,true
cam5,861,755,0.917125,0.917125,0.000207,True,accepted_posterior,bayes-hmm-v1,true
cam5,862,755,0.979827,0.979827,0.000141,True,accepted_posterior,bayes-hmm-v1,true
cam5,863,756,0.984512,0.984512,0.000151,True,accepted_posterior,bayes-hmm-v1,true
cam5,864,758,0.968318,0.968318,0.000167,True,accepted_posterior,bayes-hmm-v1,true
cam5,865,759,0.973503,0.973503,0.000123,True,accepted_posterior,bayes-hmm-v1,true
cam5,866,759,0.996788,0.996788,9.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,867,760,0.995776,0.995776,0.000118,True,accepted_posterior,bayes-hmm-v1,true
cam5,868,761,0.994853,0.994853,0.000133,True,accepted_posterior,bayes-hmm-v1,true
cam5,869,761,0.959212,0.959212,0.000206,True,accepted_posterior,bayes-hmm-v1,true
cam5,870,763,0.990226,0.990226,0.000177,True,accepted_posterior,bayes-hmm-v1,true
cam5,871,764,0.982571,0.982571,0.000168,True,accepted_posterior,bayes-hmm-v1,true
cam5,872,765,0.990646,0.990646,0.000169,True,accepted_posterior,bayes-hmm-v1,true
cam5,873,765,0.979888,0.979888,0.000181,True,accepted_posterior,bayes-hmm-v1,true
cam5,874,767,0.995674,0.995674,0.000166,True,accepted_posterior,bayes-hmm-v1,true
cam5,875,768,0.981681,0.981681,0.000173,True,accepted_posterior,bayes-hmm-v1,true
cam5,876,768,0.974321,0.974321,0.000194,True,accepted_posterior,bayes-hmm-v1,true
cam5,877,769,0.963486,0.963486,0.000217,True,accepted_posterior,bayes-hmm-v1,true
cam5,878,771,0.968263,0.968263,0.000207,True,accepted_posterior,bayes-hmm-v1,true
cam5,879,771,0.957937,0.957937,0.000164,True,accepted_posterior,bayes-hmm-v1,true
cam5,880,773,0.989842,0.989842,0.000148,True,accepted_posterior,bayes-hmm-v1,true
cam5,881,773,0.991652,0.991652,0.000119,True,accepted_posterior,bayes-hmm-v1,true
cam5,882,775,0.976771,0.976771,8.4e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,883,775,0.996452,0.996452,8.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,884,776,0.996402,0.996402,9.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,885,777,0.994728,0.994728,0.000111,True,accepted_posterior,bayes-hmm-v1,true
cam5,886,777,0.990935,0.990935,0.000111,True,accepted_posterior,bayes-hmm-v1,true
cam5,887,779,0.988346,0.988346,0.000118,True,accepted_posterior,bayes-hmm-v1,true
cam5,888,779,0.986158,0.986158,0.000148,True,accepted_posterior,bayes-hmm-v1,true
cam5,889,781,0.987414,0.987414,0.000143,True,accepted_posterior,bayes-hmm-v1,true
cam5,890,781,0.993241,0.993241,0.000133,True,accepted_posterior,bayes-hmm-v1,true
cam5,891,782,0.995378,0.995378,0.000109,True,accepted_posterior,bayes-hmm-v1,true
cam5,892,783,0.997991,0.997991,0.000144,True,accepted_posterior,bayes-hmm-v1,true
cam5,893,784,0.991892,0.991892,0.000141,True,accepted_posterior,bayes-hmm-v1,true
cam5,894,785,0.988199,0.988199,0.000114,True,accepted_posterior,bayes-hmm-v1,true
cam5,895,785,0.997305,0.997305,0.000141,True,accepted_posterior,bayes-hmm-v1,true
cam5,896,786,0.997885,0.997885,0.000122,True,accepted_posterior,bayes-hmm-v1,true
cam5,897,787,0.997952,0.997952,0.000139,True,accepted_posterior,bayes-hmm-v1,true
cam5,898,788,0.997863,0.997863,0.000164,True,accepted_posterior,bayes-hmm-v1,true
cam5,899,789,0.998068,0.998068,0.000157,True,accepted_posterior,bayes-hmm-v1,true
cam5,900,790,0.99569,0.99569,0.000199,True,accepted_posterior,bayes-hmm-v1,true
cam5,901,791,0.99182,0.99182,0.000272,True,accepted_posterior,bayes-hmm-v1,true
cam5,902,792,0.988209,0.988209,0.000322,True,accepted_posterior,bayes-hmm-v1,true
cam5,903,793,0.980648,0.980648,0.000483,True,accepted_posterior,bayes-hmm-v1,true
cam5,904,794,0.981531,0.981531,0.000678,True,accepted_posterior,bayes-hmm-v1,true
cam5,905,796,0.963509,0.963509,0.000767,True,accepted_posterior,bayes-hmm-v1,true
cam5,906,797,0.979295,0.979295,0.000604,True,accepted_posterior,bayes-hmm-v1,true
cam5,907,798,0.993134,0.993134,0.00045,True,accepted_posterior,bayes-hmm-v1,true
cam5,908,798,0.998416,0.998416,0.000457,True,accepted_posterior,bayes-hmm-v1,true
cam5,909,799,0.998196,0.998196,0.000577,True,accepted_posterior,bayes-hmm-v1,true
cam5,910,800,0.99892,0.99892,0.00059,True,accepted_posterior,bayes-hmm-v1,true
cam5,911,801,0.997773,0.997773,0.000725,True,accepted_posterior,bayes-hmm-v1,true
cam5,912,802,0.998215,0.998215,0.000616,True,accepted_posterior,bayes-hmm-v1,true
cam5,913,803,0.994974,0.994974,0.000446,True,accepted_posterior,bayes-hmm-v1,true
cam5,914,804,0.967386,0.967386,0.00048,True,accepted_posterior,bayes-hmm-v1,true
cam5,915,806,0.995066,0.995066,0.000398,True,accepted_posterior,bayes-hmm-v1,true
cam5,916,807,0.993657,0.993657,0.000282,True,accepted_posterior,bayes-hmm-v1,true
cam5,917,808,0.993905,0.993905,0.0002,True,accepted_posterior,bayes-hmm-v1,true
cam5,918,809,0.996106,0.996106,0.000177,True,accepted_posterior,bayes-hmm-v1,true
cam5,919,810,0.996567,0.996567,0.000125,True,accepted_posterior,bayes-hmm-v1,true
cam5,920,811,0.99729,0.99729,0.000122,True,accepted_posterior,bayes-hmm-v1,true
cam5,921,812,0.996077,0.996077,0.000122,True,accepted_posterior,bayes-hmm-v1,true
cam5,922,813,0.993946,0.993946,0.000159,True,accepted_posterior,bayes-hmm-v1,true
cam5,923,814,0.991453,0.991453,0.000181,True,accepted_posterior,bayes-hmm-v1,true
cam5,924,815,0.997702,0.997702,0.000141,True,accepted_posterior,bayes-hmm-v1,true
cam5,925,817,0.993614,0.993614,9.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,926,817,0.998649,0.998649,6.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,927,818,0.996696,0.996696,0.000114,True,accepted_posterior,bayes-hmm-v1,true
cam5,928,820,0.992768,0.992768,0.000155,True,accepted_posterior,bayes-hmm-v1,true
cam5,929,821,0.996287,0.996287,0.000128,True,accepted_posterior,bayes-hmm-v1,true
cam5,930,822,0.99867,0.99867,0.000106,True,accepted_posterior,bayes-hmm-v1,true
cam5,931,823,0.999499,0.999499,9.7e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,932,824,0.999719,0.999719,0.000113,True,accepted_posterior,bayes-hmm-v1,true
cam5,933,825,0.998819,0.998819,0.000123,True,accepted_posterior,bayes-hmm-v1,true
cam5,934,826,0.99814,0.99814,0.000144,True,accepted_posterior,bayes-hmm-v1,true
cam5,935,827,0.998086,0.998086,0.000139,True,accepted_posterior,bayes-hmm-v1,true
cam5,936,828,0.996715,0.996715,0.0001,True,accepted_posterior,bayes-hmm-v1,true
cam5,937,829,0.993584,0.993584,0.000124,True,accepted_posterior,bayes-hmm-v1,true
cam5,938,830,0.991151,0.991151,0.000116,True,accepted_posterior,bayes-hmm-v1,true
cam5,939,831,0.996414,0.996414,0.000106,True,accepted_posterior,bayes-hmm-v1,true
cam5,940,832,0.986847,0.986847,0.000127,True,accepted_posterior,bayes-hmm-v1,true
cam5,941,833,0.958829,0.958829,0.000158,True,accepted_posterior,bayes-hmm-v1,true
cam5,942,833,0.75171,0.75171,0.000137,True,accepted_posterior,bayes-hmm-v1,true
cam5,943,836,0.949865,0.949865,0.00013,True,accepted_posterior,bayes-hmm-v1,true
cam5,944,837,0.98695,0.98695,7.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,945,838,0.995561,0.995561,8.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,946,839,0.992109,0.992109,0.000101,True,accepted_posterior,bayes-hmm-v1,true
cam5,947,839,0.975354,0.975354,0.000143,True,accepted_posterior,bayes-hmm-v1,true
cam5,948,840,0.942999,0.942999,0.00018,True,accepted_posterior,bayes-hmm-v1,true
cam5,949,842,0.989158,0.989158,0.000177,True,accepted_posterior,bayes-hmm-v1,true
cam5,950,843,0.994947,0.994947,0.000132,True,accepted_posterior,bayes-hmm-v1,true
cam5,951,844,0.997025,0.997025,0.00012,True,accepted_posterior,bayes-hmm-v1,true
cam5,952,845,0.996304,0.996304,0.000118,True,accepted_posterior,bayes-hmm-v1,true
cam5,953,846,0.993648,0.993648,0.000179,True,accepted_posterior,bayes-hmm-v1,true
cam5,954,847,0.996701,0.996701,0.000176,True,accepted_posterior,bayes-hmm-v1,true
cam5,955,848,0.997773,0.997773,0.000152,True,accepted_posterior,bayes-hmm-v1,true
cam5,956,849,0.998606,0.998606,0.000119,True,accepted_posterior,bayes-hmm-v1,true
cam5,957,850,0.999694,0.999694,7.9e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,958,851,0.999586,0.999586,0.000102,True,accepted_posterior,bayes-hmm-v1,true
cam5,959,852,0.999061,0.999061,9.8e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,960,853,0.997158,0.997158,0.000118,True,accepted_posterior,bayes-hmm-v1,true
cam5,961,855,0.995445,0.995445,0.000153,True,accepted_posterior,bayes-hmm-v1,true
cam5,962,856,0.998269,0.998269,0.000139,True,accepted_posterior,bayes-hmm-v1,true
cam5,963,857,0.998734,0.998734,0.000127,True,accepted_posterior,bayes-hmm-v1,true
cam5,964,858,0.998307,0.998307,7.3e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,965,859,0.994112,0.994112,0.000105,True,accepted_posterior,bayes-hmm-v1,true
cam5,966,860,0.985327,0.985327,9.2e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,967,862,0.991767,0.991767,0.000142,True,accepted_posterior,bayes-hmm-v1,true
cam5,968,863,0.990596,0.990596,0.000155,True,accepted_posterior,bayes-hmm-v1,true
cam5,969,864,0.993641,0.993641,0.000175,True,accepted_posterior,bayes-hmm-v1,true
cam5,970,865,0.992919,0.992919,0.000221,True,accepted_posterior,bayes-hmm-v1,true
cam5,971,866,0.989999,0.989999,0.000201,True,accepted_posterior,bayes-hmm-v1,true
cam5,972,867,0.992981,0.992981,0.000158,True,accepted_posterior,bayes-hmm-v1,true
cam5,973,868,0.99749,0.99749,0.00014,True,accepted_posterior,bayes-hmm-v1,true
cam5,974,869,0.996319,0.996319,0.000153,True,accepted_posterior,bayes-hmm-v1,true
cam5,975,870,0.997266,0.997266,0.000196,True,accepted_posterior,bayes-hmm-v1,true
cam5,976,871,0.998648,0.998648,0.000161,True,accepted_posterior,bayes-hmm-v1,true
cam5,977,872,0.996473,0.996473,8.6e-05,True,accepted_posterior,bayes-hmm-v1,true
cam5,978,873,0.991181,0.991181,0.000152,True,accepted_posterior,bayes-hmm-v1,true
cam5,979,874,0.992807,0.992807,0.000412,True,accepted_posterior,bayes-hmm-v1,true
cam5,980,875,0.99081,0.99081,0.000569,True,accepted_posterior,bayes-hmm-v1,true
cam5,981,876,0.988762,0.988762,0.000377,True,accepted_posterior,bayes-hmm-v1,true
cam5,982,878,0.981991,0.981991,0.000206,True,accepted_posterior,bayes-hmm-v1,true
cam5,983,879,0.995645,0.995645,0.000178,True,accepted_posterior,bayes-hmm-v1,true
cam5,984,880,0.998364,0.998364,0.000171,True,accepted_posterior,bayes-hmm-v1,true
cam5,985,881,0.997472,0.997472,0.000369,True,accepted_posterior,bayes-hmm-v1,true
cam5,986,882,0.997121,0.997121,0.000495,True,accepted_posterior,bayes-hmm-v1,true
cam5,987,884,0.991296,0.991296,0.000407,True,accepted_posterior,bayes-hmm-v1,true
cam5,988,885,0.99362,0.99362,0.000393,True,accepted_posterior,bayes-hmm-v1,true
cam5,989,886,0.996343,0.996343,0.000286,True,accepted_posterior,bayes-hmm-v1,true
cam5,990,887,0.995012,0.995012,0.000266,True,accepted_posterior,bayes-hmm-v1,true
cam5,991,888,0.992715,0.992715,0.000244,True,accepted_posterior,bayes-hmm-v1,true
cam5,992,890,0.992787,0.992787,0.000317,True,accepted_posterior,bayes-hmm-v1,true
cam5,993,891,0.992471,0.992471,0.000324,True,accepted_posterior,bayes-hmm-v1,true
cam5,994,892,0.990642,0.990642,0.000356,True,accepted_posterior,bayes-hmm-v1,true
cam5,995,893,0.976717,0.976717,0.000404,True,accepted_posterior,bayes-hmm-v1,true
cam5,996,894,0.975632,0.975632,0.000465,True,accepted_posterior,bayes-hmm-v1,true
cam5,997,896,0.987876,0.987876,0.000368,True,accepted_posterior,bayes-hmm-v1,true
cam5,998,897,0.995338,0.995338,0.000261,True,accepted_posterior,bayes-hmm-v1,true
cam5,999,898,0.997866,0.997866,0.000251,True,accepted_posterior,bayes-hmm-v1,true
cam5,1000,899,0.997077,0.997077,0.000175,True,accepted_posterior,bayes-hmm-v1,true
cam5,1001,900,0.998306,0.998306,0.000176,True,accepted_posterior,bayes-hmm-v1,true
cam5,1002,901,0.99859,0.99859,0.000192,True,accepted_posterior,bayes-hmm-v1,true
cam5,1003,902,0.998752,0.998752,0.000179,True,accepted_posterior,bayes-hmm-v1,true
cam5,1004,903,0.998371,0.998371,0.000136,True,accepted_posterior,bayes-hmm-v1,true
cam5,1005,904,0.998461,0.998461,0.000147,True,accepted_posterior,bayes-hmm-v1,true
cam5,1006,906,0.997646,0.997646,0.000173,True,accepted_posterior,bayes-hmm-v1,true
cam5,1007,907,0.99837,0.99837,0.00011,True,accepted_posterior,bayes-hmm-v1,true
cam5,1008,908,0.999551,0.999551,0.000131,True,accepted_posterior,bayes-hmm-v1,true
cam5,1009,909,0.999481,0.999481,0.000177,True,accepted_posterior,bayes-hmm-v1,true
cam5,1010,910,0.999361,0.999361,0.000194,True,accepted_posterior,bayes-hmm-v1,true
